***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
164.934911; (-5.372, 28.252, -33.945); (18.091, 257.649, 358.305); (-5.695, 27.944, -33.871); (349.882, 270.470, 330.195); []; 18.343102
164.936924; (-5.372, 28.252, -33.945); (18.091, 257.649, 358.305); (-5.695, 27.944, -33.871); (349.882, 270.470, 330.195); []; 18.343102
164.937939; (-5.372, 28.252, -33.945); (18.091, 257.649, 358.305); (-5.695, 27.944, -33.871); (349.882, 270.470, 330.195); []; 18.343102
164.988692; (-9.278, 29.280, -33.699); (18.257, 257.893, 358.145); (-9.602, 28.974, -33.627); (349.326, 269.992, 330.333); []; 18.369398
164.989694; (-9.278, 29.280, -33.699); (18.257, 257.893, 358.145); (-9.602, 28.974, -33.627); (349.326, 269.992, 330.333); []; 18.369398
165.040579; (-9.277, 29.280, -33.696); (18.275, 258.191, 358.329); (-9.601, 28.977, -33.627); (348.626, 269.848, 330.312); []; 18.482021
165.042824; (-9.277, 29.280, -33.696); (18.275, 258.191, 358.329); (-9.601, 28.977, -33.627); (348.626, 269.848, 330.312); []; 18.482021
165.091572; (-9.277, 29.280, -33.694); (18.230, 258.245, 358.268); (-9.600, 28.979, -33.628); (348.369, 269.278, 329.976); []; 18.564812
165.093003; (-9.277, 29.280, -33.694); (18.230, 258.245, 358.268); (-9.600, 28.979, -33.628); (348.369, 269.278, 329.976); []; 18.564812
165.094004; (-9.277, 29.280, -33.694); (18.230, 258.245, 358.268); (-9.600, 28.979, -33.628); (348.369, 269.278, 329.976); []; 18.564812
165.143095; (-9.276, 29.280, -33.691); (18.144, 258.744, 358.405); (-9.599, 28.981, -33.627); (347.909, 269.527, 330.043); []; 18.790762
165.145108; (-9.276, 29.280, -33.691); (18.144, 258.744, 358.405); (-9.599, 28.981, -33.627); (347.909, 269.527, 330.043); []; 18.790762
165.194782; (-9.274, 29.280, -33.687); (18.276, 260.015, 358.147); (-9.599, 28.983, -33.624); (347.674, 270.639, 329.675); []; 18.923506
165.196807; (-9.274, 29.280, -33.687); (18.276, 260.015, 358.147); (-9.599, 28.983, -33.624); (347.674, 270.639, 329.675); []; 18.923506
165.245951; (-9.274, 29.280, -33.685); (18.404, 261.145, 358.236); (-9.599, 28.984, -33.622); (347.238, 271.271, 331.105); []; 18.963743
165.248318; (-9.274, 29.280, -33.685); (18.404, 261.145, 358.236); (-9.599, 28.984, -33.622); (347.238, 271.271, 331.105); []; 18.963743
165.249320; (-9.274, 29.280, -33.685); (18.404, 261.145, 358.236); (-9.599, 28.984, -33.622); (347.238, 271.271, 331.105); []; 18.963743
165.301281; (-9.272, 29.280, -33.681); (18.719, 263.267, 358.292); (-9.599, 28.986, -33.620); (346.763, 271.059, 331.218); []; 19.045158
165.301787; (-9.272, 29.280, -33.681); (18.719, 263.267, 358.292); (-9.599, 28.986, -33.620); (346.763, 271.059, 331.218); []; 19.045158
165.350880; (-9.271, 29.280, -33.679); (18.779, 263.941, 358.285); (-9.600, 28.986, -33.619); (347.409, 270.822, 330.570); []; 18.984257
165.351882; (-9.271, 29.280, -33.679); (18.779, 263.941, 358.285); (-9.600, 28.986, -33.619); (347.409, 270.822, 330.570); []; 18.984257
165.403040; (-9.270, 29.280, -33.676); (18.954, 265.061, 358.219); (-9.599, 28.988, -33.615); (347.268, 271.705, 330.518); []; 19.104416
165.404042; (-9.270, 29.280, -33.676); (18.954, 265.061, 358.219); (-9.599, 28.988, -33.615); (347.268, 271.705, 330.518); []; 19.104416
165.405102; (-9.270, 29.280, -33.676); (18.954, 265.061, 358.219); (-9.599, 28.988, -33.615); (347.268, 271.705, 330.518); []; 19.104416
165.457003; (-9.269, 29.281, -33.675); (18.806, 265.263, 358.362); (-9.598, 28.988, -33.614); (347.205, 271.786, 330.620); []; 19.114189
165.458019; (-9.269, 29.281, -33.675); (18.806, 265.263, 358.362); (-9.598, 28.988, -33.614); (347.205, 271.786, 330.620); []; 19.114189
165.506149; (-9.268, 29.281, -33.675); (18.473, 264.585, 358.466); (-9.600, 28.984, -33.613); (349.181, 271.085, 329.692); [R_PadTouch]; 19.085608
165.507858; (-9.268, 29.281, -33.675); (18.473, 264.585, 358.466); (-9.600, 28.984, -33.613); (349.181, 271.085, 329.692); [R_PadTouch]; 19.085608
165.558246; (-9.267, 29.282, -33.675); (18.152, 262.762, 358.665); (-9.601, 28.978, -33.610); (350.945, 271.204, 328.735); [R_Axis0,R_PadTouch]; 19.227995
165.559754; (-9.267, 29.282, -33.675); (18.152, 262.762, 358.665); (-9.601, 28.978, -33.610); (350.945, 271.204, 328.735); [R_Axis0,R_PadTouch]; 19.227995
165.561261; (-9.267, 29.282, -33.675); (18.152, 262.762, 358.665); (-9.601, 28.978, -33.610); (350.945, 271.204, 328.735); [R_Axis0,R_PadTouch]; 19.227995
165.611177; (-9.267, 29.282, -33.676); (17.950, 261.389, 358.699); (-9.601, 28.978, -33.611); (350.636, 271.137, 329.170); [R_Axis0,R_PadTouch]; 19.254295
165.612203; (-9.267, 29.282, -33.676); (17.950, 261.389, 358.699); (-9.601, 28.978, -33.611); (350.636, 271.137, 329.170); [R_Axis0,R_PadTouch]; 19.254295
165.662031; (-9.266, 29.283, -33.677); (17.664, 258.864, 359.005); (-9.601, 28.978, -33.611); (350.340, 270.745, 329.315); [R_Axis0,R_PadTouch]; 19.226381
165.663552; (-9.266, 29.283, -33.677); (17.664, 258.864, 359.005); (-9.601, 28.978, -33.611); (350.340, 270.745, 329.315); [R_Axis0,R_PadTouch]; 19.226381
165.713017; (-9.265, 29.283, -33.678); (17.623, 257.940, 359.157); (-9.602, 28.978, -33.612); (350.467, 270.498, 328.720); [R_Axis0,R_PadTouch]; 19.265316
165.715328; (-9.265, 29.283, -33.678); (17.623, 257.940, 359.157); (-9.602, 28.978, -33.612); (350.467, 270.498, 328.720); [R_Axis0,R_PadTouch]; 19.265316
165.716330; (-9.265, 29.283, -33.678); (17.623, 257.940, 359.157); (-9.602, 28.978, -33.612); (350.467, 270.498, 328.720); [R_Axis0,R_PadTouch]; 19.265316
165.767364; (-9.265, 29.283, -33.678); (17.446, 255.908, 359.347); (-9.602, 28.980, -33.614); (348.925, 270.079, 329.131); [R_Axis0,R_PadTouch]; 19.281128
165.768389; (-9.265, 29.283, -33.678); (17.446, 255.908, 359.347); (-9.602, 28.980, -33.614); (348.925, 270.079, 329.131); [R_Axis0,R_PadTouch]; 19.281128
165.818171; (-9.265, 29.284, -33.679); (17.376, 254.053, 359.298); (-9.602, 28.980, -33.617); (348.225, 269.646, 330.969); [R_PadTouch]; 19.214899
165.820183; (-9.265, 29.284, -33.679); (17.376, 254.053, 359.298); (-9.602, 28.980, -33.617); (348.225, 269.646, 330.969); [R_PadTouch]; 19.214899
165.870647; (-9.264, 29.284, -33.686); (16.930, 247.340, 358.673); (-9.603, 28.977, -33.620); (350.358, 269.618, 329.559); [R_PadTouch]; 19.211544
165.871649; (-9.264, 29.284, -33.686); (16.930, 247.340, 358.673); (-9.603, 28.977, -33.620); (350.358, 269.618, 329.559); [R_PadTouch]; 19.211544
165.873796; (-9.264, 29.284, -33.686); (16.930, 247.340, 358.673); (-9.603, 28.977, -33.620); (350.358, 269.618, 329.559); [R_PadTouch]; 19.211544
165.926821; (-9.260, 29.284, -33.695); (16.504, 238.116, 357.701); (-9.603, 28.977, -33.625); (348.897, 269.187, 329.321); []; 19.185511
165.929115; (-9.260, 29.284, -33.695); (16.504, 238.116, 357.701); (-9.603, 28.977, -33.625); (348.897, 269.187, 329.321); []; 19.185511
165.978925; (-9.258, 29.285, -33.700); (16.004, 233.886, 357.884); (-9.603, 28.976, -33.628); (348.863, 268.971, 330.098); []; 18.895607
165.981187; (-9.258, 29.285, -33.700); (16.004, 233.886, 357.884); (-9.603, 28.976, -33.628); (348.863, 268.971, 330.098); []; 18.895607
165.983368; (-9.258, 29.285, -33.700); (16.004, 233.886, 357.884); (-9.603, 28.976, -33.628); (348.863, 268.971, 330.098); []; 18.895607
166.033507; (-9.250, 29.288, -33.714); (13.169, 220.039, 356.425); (-9.605, 28.972, -33.632); (350.371, 268.828, 328.678); []; 18.906128
166.034508; (-9.250, 29.288, -33.714); (13.169, 220.039, 356.425); (-9.605, 28.972, -33.632); (350.371, 268.828, 328.678); []; 18.906128
166.083705; (-15.720, 28.233, -33.666); (12.079, 212.372, 354.803); (-16.082, 27.914, -33.578); (350.118, 268.747, 328.153); []; 18.886414
166.085213; (-15.720, 28.233, -33.666); (12.079, 212.372, 354.803); (-16.082, 27.914, -33.578); (350.118, 268.747, 328.153); []; 18.886414
166.135156; (-15.706, 28.233, -33.675); (11.432, 200.027, 354.139); (-16.083, 27.912, -33.582); (350.052, 268.440, 328.792); []; 19.053558
166.137168; (-15.706, 28.233, -33.675); (11.432, 200.027, 354.139); (-16.083, 27.912, -33.582); (350.052, 268.440, 328.792); []; 19.053558
166.137168; (-15.706, 28.233, -33.675); (11.432, 200.027, 354.139); (-16.083, 27.912, -33.582); (350.052, 268.440, 328.792); []; 19.053558
166.188007; (-15.700, 28.233, -33.677); (11.450, 195.312, 354.409); (-16.084, 27.909, -33.584); (350.845, 268.130, 328.071); []; 19.112497
166.189514; (-15.700, 28.233, -33.677); (11.450, 195.312, 354.409); (-16.084, 27.909, -33.584); (350.845, 268.130, 328.071); []; 19.112497
166.237203; (-15.692, 28.232, -33.680); (11.619, 189.018, 354.666); (-16.086, 27.904, -33.587); (351.524, 267.764, 327.704); []; 19.133076
166.238403; (-15.692, 28.232, -33.680); (11.619, 189.018, 354.666); (-16.086, 27.904, -33.587); (351.524, 267.764, 327.704); []; 19.133076
166.287214; (-15.689, 28.232, -33.680); (11.898, 187.048, 355.056); (-16.087, 27.900, -33.588); (352.130, 267.523, 327.263); []; 19.315100
166.288753; (-15.689, 28.232, -33.680); (11.898, 187.048, 355.056); (-16.087, 27.900, -33.588); (352.130, 267.523, 327.263); []; 19.315100
166.290260; (-15.689, 28.232, -33.680); (11.898, 187.048, 355.056); (-16.087, 27.900, -33.588); (352.130, 267.523, 327.263); []; 19.315100
166.335799; (-15.685, 28.231, -33.681); (12.428, 184.141, 355.638); (-16.089, 27.894, -33.590); (353.474, 267.415, 327.089); []; 19.431620
166.338192; (-15.685, 28.231, -33.681); (12.428, 184.141, 355.638); (-16.089, 27.894, -33.590); (353.474, 267.415, 327.089); []; 19.431620
166.384649; (-15.684, 28.230, -33.682); (12.694, 183.060, 355.540); (-16.090, 27.893, -33.591); (353.762, 267.321, 327.174); []; 19.667475
166.385786; (-15.684, 28.230, -33.682); (12.694, 183.060, 355.540); (-16.090, 27.893, -33.591); (353.762, 267.321, 327.174); []; 19.667475
166.433958; (-15.683, 28.229, -33.683); (13.176, 181.569, 356.002); (-16.092, 27.891, -33.592); (353.828, 266.769, 326.971); []; 19.872721
166.434968; (-15.683, 28.229, -33.683); (13.176, 181.569, 356.002); (-16.092, 27.891, -33.592); (353.828, 266.769, 326.971); []; 19.872721
166.483092; (-15.681, 28.229, -33.684); (13.335, 180.576, 356.386); (-16.093, 27.891, -33.592); (354.059, 266.893, 326.656); []; 19.957918
166.484602; (-15.681, 28.229, -33.684); (13.335, 180.576, 356.386); (-16.093, 27.891, -33.592); (354.059, 266.893, 326.656); []; 19.957918
166.530955; (-15.681, 28.229, -33.686); (13.527, 179.463, 356.712); (-16.095, 27.891, -33.593); (353.476, 266.489, 328.544); [R_PadTouch]; 19.972637
166.531957; (-15.681, 28.229, -33.686); (13.527, 179.463, 356.712); (-16.095, 27.891, -33.593); (353.476, 266.489, 328.544); [R_PadTouch]; 19.972637
166.533070; (-15.681, 28.229, -33.686); (13.527, 179.463, 356.712); (-16.095, 27.891, -33.593); (353.476, 266.489, 328.544); [R_PadTouch]; 19.972637
166.579999; (-15.682, 28.229, -33.687); (13.706, 179.357, 356.668); (-16.097, 27.890, -33.593); (353.983, 266.239, 327.702); [R_PadTouch]; 20.143211
166.581507; (-15.682, 28.229, -33.687); (13.706, 179.357, 356.668); (-16.097, 27.890, -33.593); (353.983, 266.239, 327.702); [R_PadTouch]; 20.143211
166.628704; (-15.684, 28.228, -33.688); (14.027, 179.838, 357.303); (-16.100, 27.889, -33.592); (354.310, 266.260, 327.994); [R_Axis0,R_PadTouch]; 20.267550
166.629209; (-15.684, 28.228, -33.688); (14.027, 179.838, 357.303); (-16.100, 27.889, -33.592); (354.310, 266.260, 327.994); [R_Axis0,R_PadTouch]; 20.267550
166.677887; (-15.686, 28.228, -33.688); (14.307, 180.705, 357.150); (-16.101, 27.889, -33.591); (354.193, 266.589, 328.804); [R_Axis0,R_PadTouch]; 20.324051
166.678889; (-15.686, 28.228, -33.688); (14.307, 180.705, 357.150); (-16.101, 27.889, -33.591); (354.193, 266.589, 328.804); [R_Axis0,R_PadTouch]; 20.324051
166.727317; (-15.697, 28.229, -33.687); (14.114, 186.771, 356.431); (-16.104, 27.886, -33.587); (354.987, 267.517, 328.102); [R_Axis0,R_PadTouch]; 20.282309
166.728718; (-15.697, 28.229, -33.687); (14.114, 186.771, 356.431); (-16.104, 27.886, -33.587); (354.987, 267.517, 328.102); [R_Axis0,R_PadTouch]; 20.282309
166.776461; (-15.706, 28.230, -33.686); (13.897, 193.048, 356.380); (-16.106, 27.886, -33.585); (355.413, 267.648, 327.280); [R_Axis0,R_PadTouch]; 20.210005
166.778070; (-15.706, 28.230, -33.686); (13.897, 193.048, 356.380); (-16.106, 27.886, -33.585); (355.413, 267.648, 327.280); [R_Axis0,R_PadTouch]; 20.210005
166.778578; (-15.706, 28.230, -33.686); (13.897, 193.048, 356.380); (-16.106, 27.886, -33.585); (355.413, 267.648, 327.280); [R_Axis0,R_PadTouch]; 20.210005
166.825848; (-15.731, 28.230, -33.679); (14.651, 210.919, 358.178); (-16.108, 27.890, -33.582); (355.142, 268.688, 327.866); [R_Axis0,R_PadTouch]; 20.261408
166.827355; (-15.731, 28.230, -33.679); (14.651, 210.919, 358.178); (-16.108, 27.890, -33.582); (355.142, 268.688, 327.866); [R_Axis0,R_PadTouch]; 20.261408
166.875708; (-15.743, 28.228, -33.673); (15.575, 221.213, 358.239); (-16.108, 27.893, -33.580); (354.347, 269.273, 329.006); [R_PadTouch]; 20.316404
166.876710; (-15.743, 28.228, -33.673); (15.575, 221.213, 358.239); (-16.108, 27.893, -33.580); (354.347, 269.273, 329.006); [R_PadTouch]; 20.316404
166.924804; (-15.764, 28.226, -33.653); (16.841, 241.556, 0.386); (-16.108, 27.901, -33.576); (353.740, 269.563, 328.507); [R_PadTouch]; 20.295038
166.925815; (-15.764, 28.226, -33.653); (16.841, 241.556, 0.386); (-16.108, 27.901, -33.576); (353.740, 269.563, 328.507); [R_PadTouch]; 20.295038
166.974680; (-15.771, 28.224, -33.642); (17.333, 250.899, 1.493); (-16.108, 27.904, -33.574); (353.304, 269.602, 328.952); []; 20.233290
166.976692; (-15.771, 28.224, -33.642); (17.333, 250.899, 1.493); (-16.108, 27.904, -33.574); (353.304, 269.602, 328.952); []; 20.233290
166.977197; (-15.771, 28.224, -33.642); (17.333, 250.899, 1.493); (-16.108, 27.904, -33.574); (353.304, 269.602, 328.952); []; 20.233290
167.027031; (-15.776, 28.225, -33.621); (16.247, 265.467, 2.860); (-16.109, 27.910, -33.568); (352.251, 270.799, 329.845); []; 20.172050
167.028041; (-15.776, 28.225, -33.621); (16.247, 265.467, 2.860); (-16.109, 27.910, -33.568); (352.251, 270.799, 329.845); []; 20.172050
167.081949; (-15.776, 28.226, -33.613); (15.927, 269.853, 2.919); (-16.109, 27.911, -33.564); (352.295, 271.014, 329.696); []; 20.039577
167.082962; (-15.776, 28.226, -33.613); (15.927, 269.853, 2.919); (-16.109, 27.911, -33.564); (352.295, 271.014, 329.696); []; 20.039577
167.129738; (-20.751, 28.197, -33.615); (15.585, 271.748, 1.956); (-21.085, 27.883, -33.564); (351.721, 271.431, 330.874); []; 19.643425
167.131750; (-20.751, 28.197, -33.615); (15.585, 271.748, 1.956); (-21.085, 27.883, -33.564); (351.721, 271.431, 330.874); []; 19.643425
167.131750; (-20.751, 28.197, -33.615); (15.585, 271.748, 1.956); (-21.085, 27.883, -33.564); (351.721, 271.431, 330.874); []; 19.643425
167.183514; (-20.751, 28.196, -33.614); (15.969, 271.823, 359.891); (-21.084, 27.883, -33.560); (351.743, 271.673, 330.603); []; 19.803614
167.185556; (-20.751, 28.196, -33.614); (15.969, 271.823, 359.891); (-21.084, 27.883, -33.560); (351.743, 271.673, 330.603); []; 19.803614
167.224308; (-20.751, 28.196, -33.613); (16.209, 271.548, 359.708); (-21.084, 27.883, -33.558); (351.746, 271.532, 330.816); []; 19.608486
167.225319; (-20.751, 28.196, -33.613); (16.209, 271.548, 359.708); (-21.084, 27.883, -33.558); (351.746, 271.532, 330.816); []; 19.608486
167.264155; (-20.752, 28.197, -33.612); (16.072, 270.367, 358.890); (-21.083, 27.881, -33.551); (351.392, 272.132, 331.622); []; 20.466772
167.265662; (-20.752, 28.197, -33.612); (16.072, 270.367, 358.890); (-21.083, 27.881, -33.551); (351.392, 272.132, 331.622); []; 20.466772
167.306659; (-20.753, 28.198, -33.612); (15.628, 269.979, 358.295); (-21.082, 27.879, -33.551); (351.828, 271.017, 334.201); [R_PadTouch]; 21.207081
167.350684; (-20.753, 28.198, -33.612); (15.355, 269.464, 357.982); (-21.082, 27.879, -33.549); (351.580, 270.772, 332.871); [R_Axis0,R_PadTouch]; 21.593967
167.351685; (-20.753, 28.198, -33.612); (15.355, 269.464, 357.982); (-21.082, 27.879, -33.549); (351.580, 270.772, 332.871); [R_Axis0,R_PadTouch]; 21.593967
167.394387; (-20.754, 28.200, -33.611); (14.481, 268.521, 357.359); (-21.082, 27.878, -33.543); (351.591, 272.627, 333.469); [R_Axis0,R_PadTouch]; 21.790857
167.395893; (-20.754, 28.200, -33.611); (14.481, 268.521, 357.359); (-21.082, 27.878, -33.543); (351.591, 272.627, 333.469); [R_Axis0,R_PadTouch]; 21.790857
167.437338; (-20.754, 28.201, -33.611); (14.206, 268.053, 357.360); (-21.083, 27.878, -33.540); (351.437, 272.439, 332.915); [R_Axis0,R_PadTouch]; 22.018883
167.438340; (-20.754, 28.201, -33.611); (14.206, 268.053, 357.360); (-21.083, 27.878, -33.540); (351.437, 272.439, 332.915); [R_Axis0,R_PadTouch]; 22.018883
167.479326; (-20.755, 28.202, -33.610); (13.961, 267.581, 356.949); (-21.084, 27.878, -33.538); (351.610, 273.048, 332.116); [R_Axis0,R_PadTouch]; 22.240107
167.480426; (-20.755, 28.202, -33.610); (13.961, 267.581, 356.949); (-21.084, 27.878, -33.538); (351.610, 273.048, 332.116); [R_Axis0,R_PadTouch]; 22.240107
167.521636; (-20.755, 28.202, -33.610); (13.604, 267.358, 356.727); (-21.085, 27.879, -33.536); (351.474, 273.360, 333.042); [R_Axis0,R_PadTouch]; 22.518196
167.523665; (-20.755, 28.202, -33.610); (13.604, 267.358, 356.727); (-21.085, 27.879, -33.536); (351.474, 273.360, 333.042); [R_Axis0,R_PadTouch]; 22.518196
167.562302; (-20.754, 28.203, -33.609); (13.135, 267.350, 356.760); (-21.086, 27.881, -33.534); (351.051, 273.798, 332.208); [R_Axis0,R_PadTouch]; 22.729958
167.563810; (-20.754, 28.203, -33.609); (13.135, 267.350, 356.760); (-21.086, 27.881, -33.534); (351.051, 273.798, 332.208); [R_Axis0,R_PadTouch]; 22.729958
167.605433; (-20.754, 28.203, -33.608); (13.040, 267.395, 356.664); (-21.086, 27.882, -33.533); (350.695, 273.935, 333.848); [R_Axis0,R_PadTouch]; 23.117762
167.606496; (-20.754, 28.203, -33.608); (13.040, 267.395, 356.664); (-21.086, 27.882, -33.533); (350.695, 273.935, 333.848); [R_Axis0,R_PadTouch]; 23.117762
167.647717; (-20.754, 28.203, -33.608); (12.944, 267.506, 356.670); (-21.087, 27.883, -33.535); (349.868, 272.804, 334.265); [R_Axis0,R_PadTouch]; 23.200539
167.648222; (-20.754, 28.203, -33.608); (12.944, 267.506, 356.670); (-21.087, 27.883, -33.535); (349.868, 272.804, 334.265); [R_Axis0,R_PadTouch]; 23.200539
167.688720; (-20.754, 28.204, -33.608); (12.841, 267.452, 356.659); (-21.087, 27.883, -33.536); (350.177, 272.843, 333.170); [R_Axis0,R_PadTouch]; 23.321747
167.689721; (-20.754, 28.204, -33.608); (12.841, 267.452, 356.659); (-21.087, 27.883, -33.536); (350.177, 272.843, 333.170); [R_Axis0,R_PadTouch]; 23.321747
167.729210; (-20.753, 28.204, -33.608); (12.617, 267.022, 356.575); (-21.088, 27.883, -33.536); (350.354, 273.107, 332.956); [R_Axis0,R_PadTouch]; 23.429525
167.770430; (-20.753, 28.204, -33.609); (12.195, 266.709, 356.453); (-21.087, 27.884, -33.538); (349.896, 272.716, 331.834); [R_Axis0,R_PadTouch]; 23.706385
167.772443; (-20.753, 28.204, -33.609); (12.195, 266.709, 356.453); (-21.087, 27.884, -33.538); (349.896, 272.716, 331.834); [R_Axis0,R_PadTouch]; 23.706385
167.813943; (-20.752, 28.205, -33.610); (11.914, 266.335, 356.321); (-21.086, 27.886, -33.538); (348.571, 272.661, 330.609); [R_Axis0,R_PadTouch]; 23.727957
167.815450; (-20.752, 28.205, -33.610); (11.914, 266.335, 356.321); (-21.086, 27.886, -33.538); (348.571, 272.661, 330.609); [R_Axis0,R_PadTouch]; 23.727957
167.859737; (-20.751, 28.206, -33.611); (11.636, 265.781, 356.125); (-21.084, 27.889, -33.544); (347.867, 271.423, 333.446); [R_PadTouch]; 23.628696
167.861243; (-20.751, 28.206, -33.611); (11.636, 265.781, 356.125); (-21.084, 27.889, -33.544); (347.867, 271.423, 333.446); [R_PadTouch]; 23.628696
167.901142; (-20.751, 28.206, -33.612); (11.561, 265.650, 356.157); (-21.084, 27.887, -33.544); (349.184, 271.388, 332.245); []; 23.242271
167.902649; (-20.751, 28.206, -33.612); (11.561, 265.650, 356.157); (-21.084, 27.887, -33.544); (349.184, 271.388, 332.245); []; 23.242271
167.943464; (-20.750, 28.206, -33.612); (11.650, 265.683, 356.256); (-21.084, 27.888, -33.544); (348.764, 271.548, 331.193); []; 23.409412
