***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
100.815495; (93.494, 28.171, 21.816); (3.683, 43.667, 357.169); (93.868, 27.745, 21.671); (357.435, 93.192, 331.881); []; 22.576042
100.817829; (93.494, 28.171, 21.816); (3.683, 43.667, 357.169); (93.868, 27.745, 21.671); (357.435, 93.192, 331.881); []; 22.576042
100.858976; (93.492, 28.173, 21.820); (2.325, 40.240, 357.408); (93.867, 27.743, 21.675); (357.379, 92.045, 332.260); []; 22.666807
100.859486; (93.492, 28.173, 21.820); (2.325, 40.240, 357.408); (93.867, 27.743, 21.675); (357.379, 92.045, 332.260); []; 22.666807
100.903461; (93.490, 28.174, 21.824); (1.110, 37.324, 357.049); (93.866, 27.742, 21.678); (357.688, 91.159, 333.085); [R_PadTouch]; 22.808754
100.904473; (93.490, 28.174, 21.824); (1.110, 37.324, 357.049); (93.866, 27.742, 21.678); (357.688, 91.159, 333.085); [R_PadTouch]; 22.808754
100.946214; (93.488, 28.176, 21.827); (0.162, 34.284, 357.002); (93.866, 27.739, 21.682); (358.240, 90.240, 334.392); [R_PadTouch]; 22.747595
100.947720; (93.488, 28.176, 21.827); (0.162, 34.284, 357.002); (93.866, 27.739, 21.682); (358.240, 90.240, 334.392); [R_PadTouch]; 22.747595
100.989912; (93.485, 28.178, 21.831); (359.123, 30.685, 357.247); (93.867, 27.735, 21.686); (359.081, 89.516, 334.106); [R_PadTouch]; 22.852091
100.990913; (93.485, 28.178, 21.831); (359.123, 30.685, 357.247); (93.867, 27.735, 21.686); (359.081, 89.516, 334.106); [R_PadTouch]; 22.852091
101.032758; (93.484, 28.178, 21.832); (358.728, 29.915, 357.433); (93.868, 27.732, 21.689); (359.428, 89.224, 334.525); [R_PadTouch]; 22.849226
101.034265; (93.484, 28.178, 21.832); (358.728, 29.915, 357.433); (93.868, 27.732, 21.689); (359.428, 89.224, 334.525); [R_PadTouch]; 22.849226
101.077127; (93.483, 28.179, 21.834); (358.382, 28.999, 357.763); (93.869, 27.730, 21.692); (359.950, 89.167, 334.886); [R_PadTouch]; 22.955742
101.078129; (93.483, 28.179, 21.834); (358.382, 28.999, 357.763); (93.869, 27.730, 21.692); (359.950, 89.167, 334.886); [R_PadTouch]; 22.955742
101.119755; (93.481, 28.180, 21.838); (357.220, 25.387, 357.898); (93.871, 27.728, 21.698); (0.431, 88.434, 334.503); [R_PadTouch]; 22.893108
101.120756; (93.481, 28.180, 21.838); (357.220, 25.387, 357.898); (93.871, 27.728, 21.698); (0.431, 88.434, 334.503); [R_PadTouch]; 22.893108
101.163337; (93.479, 28.180, 21.840); (357.200, 23.719, 357.946); (93.871, 27.729, 21.703); (359.770, 87.663, 334.871); [R_PadTouch]; 23.003380
101.164507; (93.479, 28.180, 21.840); (357.200, 23.719, 357.946); (93.871, 27.729, 21.703); (359.770, 87.663, 334.871); [R_PadTouch]; 23.003380
101.204904; (93.478, 28.180, 21.841); (357.338, 22.288, 358.092); (93.872, 27.730, 21.709); (359.671, 86.712, 335.675); [R_PadTouch]; 22.977045
101.247962; (93.478, 28.179, 21.842); (357.771, 21.313, 357.866); (93.872, 27.728, 21.714); (0.461, 85.723, 336.016); [R_PadTouch]; 23.131657
101.249977; (93.478, 28.179, 21.842); (357.771, 21.313, 357.866); (93.872, 27.728, 21.714); (0.461, 85.723, 336.016); [R_PadTouch]; 23.131657
101.292054; (93.477, 28.177, 21.845); (359.247, 19.533, 358.149); (93.873, 27.723, 21.725); (2.285, 85.044, 337.532); [R_Axis0,R_PadTouch]; 23.130157
101.293065; (93.477, 28.177, 21.845); (359.247, 19.533, 358.149); (93.873, 27.723, 21.725); (2.285, 85.044, 337.532); [R_Axis0,R_PadTouch]; 23.130157
101.333453; (93.477, 28.176, 21.847); (359.905, 18.722, 357.919); (93.874, 27.720, 21.730); (2.363, 84.328, 337.438); [R_Axis0,R_PadTouch]; 23.035395
101.335465; (93.477, 28.176, 21.847); (359.905, 18.722, 357.919); (93.874, 27.720, 21.730); (2.363, 84.328, 337.438); [R_Axis0,R_PadTouch]; 23.035395
101.377428; (93.477, 28.175, 21.849); (0.673, 17.928, 357.827); (93.874, 27.717, 21.733); (3.600, 84.816, 334.873); [R_Axis0,R_PadTouch]; 23.212259
101.378689; (93.477, 28.175, 21.849); (0.673, 17.928, 357.827); (93.874, 27.717, 21.733); (3.600, 84.816, 334.873); [R_Axis0,R_PadTouch]; 23.212259
101.419612; (93.477, 28.172, 21.851); (2.479, 17.052, 357.780); (93.874, 27.706, 21.741); (8.048, 83.485, 329.263); [R_Axis0,R_PadTouch]; 23.165852
101.421618; (93.477, 28.172, 21.851); (2.479, 17.052, 357.780); (93.874, 27.706, 21.741); (8.048, 83.485, 329.263); [R_Axis0,R_PadTouch]; 23.165852
101.465086; (93.477, 28.170, 21.852); (3.665, 16.706, 358.003); (93.874, 27.702, 21.744); (8.973, 83.299, 328.383); [R_Axis0,R_PadTouch]; 23.181124
101.467097; (93.477, 28.170, 21.852); (3.665, 16.706, 358.003); (93.874, 27.702, 21.744); (8.973, 83.299, 328.383); [R_Axis0,R_PadTouch]; 23.181124
101.509453; (93.477, 28.169, 21.854); (4.803, 16.392, 358.234); (93.874, 27.700, 21.746); (9.033, 83.125, 328.569); [R_Axis0,R_PadTouch]; 22.998922
101.510969; (93.477, 28.169, 21.854); (4.803, 16.392, 358.234); (93.874, 27.700, 21.746); (9.033, 83.125, 328.569); [R_Axis0,R_PadTouch]; 22.998922
101.553591; (93.476, 28.167, 21.856); (6.095, 15.595, 358.447); (93.872, 27.696, 21.751); (9.326, 82.425, 329.367); [R_Axis0,R_PadTouch]; 22.922909
101.555098; (93.476, 28.167, 21.856); (6.095, 15.595, 358.447); (93.872, 27.696, 21.751); (9.326, 82.425, 329.367); [R_Axis0,R_PadTouch]; 22.922909
101.598835; (93.476, 28.167, 21.857); (6.092, 15.031, 358.444); (93.872, 27.694, 21.752); (9.791, 82.082, 328.208); [R_Axis0,R_PadTouch]; 22.849182
101.599853; (93.476, 28.167, 21.857); (6.092, 15.031, 358.444); (93.872, 27.694, 21.752); (9.791, 82.082, 328.208); [R_Axis0,R_PadTouch]; 22.849182
101.643199; (93.475, 28.167, 21.858); (5.921, 14.624, 358.321); (93.872, 27.692, 21.754); (10.505, 81.516, 327.936); [R_Axis0,R_PadTouch]; 22.703541
101.645211; (93.475, 28.167, 21.858); (5.921, 14.624, 358.321); (93.872, 27.692, 21.754); (10.505, 81.516, 327.936); [R_Axis0,R_PadTouch]; 22.703541
101.686962; (93.475, 28.167, 21.859); (5.766, 14.964, 358.096); (93.874, 27.689, 21.754); (10.412, 81.986, 330.903); [R_Axis0,R_PadTouch]; 22.659822
101.689117; (93.475, 28.167, 21.859); (5.766, 14.964, 358.096); (93.874, 27.689, 21.754); (10.412, 81.986, 330.903); [R_Axis0,R_PadTouch]; 22.659822
101.735184; (93.476, 28.167, 21.858); (5.868, 15.931, 357.690); (93.875, 27.689, 21.754); (10.483, 81.779, 331.285); [R_Axis0,R_PadTouch]; 22.631235
101.737230; (93.476, 28.167, 21.858); (5.868, 15.931, 357.690); (93.875, 27.689, 21.754); (10.483, 81.779, 331.285); [R_Axis0,R_PadTouch]; 22.631235
101.779786; (93.479, 28.167, 21.858); (6.176, 17.983, 357.283); (93.876, 27.690, 21.754); (10.563, 81.570, 331.089); [R_Axis0,R_PadTouch]; 22.261921
101.781798; (93.479, 28.167, 21.858); (6.176, 17.983, 357.283); (93.876, 27.690, 21.754); (10.563, 81.570, 331.089); [R_Axis0,R_PadTouch]; 22.261921
101.824605; (93.488, 28.164, 21.855); (7.890, 26.137, 355.606); (93.881, 27.694, 21.753); (9.703, 82.295, 331.990); [R_Axis0,R_PadTouch]; 22.322145
101.825607; (93.488, 28.164, 21.855); (7.890, 26.137, 355.606); (93.881, 27.694, 21.753); (9.703, 82.295, 331.990); [R_Axis0,R_PadTouch]; 22.322145
101.869774; (93.495, 28.162, 21.852); (9.694, 33.495, 353.864); (93.882, 27.699, 21.751); (9.260, 82.658, 331.272); [R_Axis0,R_PadTouch]; 22.311464
101.871739; (93.495, 28.162, 21.852); (9.694, 33.495, 353.864); (93.882, 27.699, 21.751); (9.260, 82.658, 331.272); [R_Axis0,R_PadTouch]; 22.311464
101.913139; (93.505, 28.159, 21.848); (11.811, 42.755, 353.080); (93.884, 27.705, 21.749); (8.258, 83.557, 329.169); [R_Axis0,R_PadTouch]; 22.285013
101.915406; (93.505, 28.159, 21.848); (11.811, 42.755, 353.080); (93.884, 27.705, 21.749); (8.258, 83.557, 329.169); [R_Axis0,R_PadTouch]; 22.285013
101.958321; (93.521, 28.148, 21.835); (16.909, 61.372, 355.286); (93.885, 27.724, 21.744); (5.501, 84.501, 328.438); [R_PadTouch]; 22.408178
101.959322; (93.521, 28.148, 21.835); (16.909, 61.372, 355.286); (93.885, 27.724, 21.744); (5.501, 84.501, 328.438); [R_PadTouch]; 22.408178
102.002346; (93.526, 28.145, 21.827); (18.529, 70.196, 357.476); (93.883, 27.734, 21.741); (3.681, 84.827, 329.475); [R_PadTouch]; 22.403006
102.004502; (93.526, 28.145, 21.827); (18.529, 70.196, 357.476); (93.883, 27.734, 21.741); (3.681, 84.827, 329.475); [R_PadTouch]; 22.403006
102.048665; (93.527, 28.141, 21.819); (19.793, 77.956, 359.104); (93.881, 27.741, 21.735); (2.483, 85.309, 329.710); []; 22.386913
102.050171; (93.527, 28.141, 21.819); (19.793, 77.956, 359.104); (93.881, 27.741, 21.735); (2.483, 85.309, 329.710); []; 22.386913
102.092506; (93.524, 28.139, 21.808); (20.331, 87.283, 2.534); (93.876, 27.753, 21.720); (0.489, 87.251, 330.040); []; 22.300859
102.094024; (93.524, 28.139, 21.808); (20.331, 87.283, 2.534); (93.876, 27.753, 21.720); (0.489, 87.251, 330.040); []; 22.300859
102.136250; (93.522, 28.139, 21.806); (20.374, 89.697, 2.291); (93.872, 27.758, 21.711); (359.331, 88.037, 331.352); []; 22.388226
102.138266; (93.522, 28.139, 21.806); (20.374, 89.697, 2.291); (93.872, 27.758, 21.711); (359.331, 88.037, 331.352); []; 22.388226
102.178093; (93.520, 28.139, 21.805); (20.126, 91.005, 2.207); (93.869, 27.761, 21.702); (358.553, 88.949, 332.417); []; 22.465696
102.179095; (93.520, 28.139, 21.805); (20.126, 91.005, 2.207); (93.869, 27.761, 21.702); (358.553, 88.949, 332.417); []; 22.465696
102.219827; (97.409, 28.136, 22.089); (20.059, 91.453, 1.686); (97.752, 27.760, 21.966); (357.863, 90.019, 334.755); []; 22.768604
102.222109; (97.409, 28.136, 22.089); (20.059, 91.453, 1.686); (97.752, 27.760, 21.966); (357.863, 90.019, 334.755); []; 22.768604
102.261669; (97.409, 28.136, 22.090); (19.788, 91.471, 0.967); (97.748, 27.761, 21.956); (357.315, 90.612, 335.152); []; 22.960741
102.263933; (97.409, 28.136, 22.090); (19.788, 91.471, 0.967); (97.748, 27.761, 21.956); (357.315, 90.612, 335.152); []; 22.960741
102.304361; (97.408, 28.137, 22.090); (19.515, 91.580, 0.702); (97.744, 27.761, 21.946); (357.507, 92.011, 334.869); []; 23.142267
102.306374; (97.408, 28.137, 22.090); (19.515, 91.580, 0.702); (97.744, 27.761, 21.946); (357.507, 92.011, 334.869); []; 23.142267
102.347809; (97.408, 28.136, 22.091); (19.607, 91.661, 0.713); (97.740, 27.760, 21.939); (357.454, 92.319, 337.110); [R_PadTouch]; 23.185555
102.349317; (97.408, 28.136, 22.091); (19.607, 91.661, 0.713); (97.740, 27.760, 21.939); (357.454, 92.319, 337.110); [R_PadTouch]; 23.185555
102.390542; (97.406, 28.137, 22.091); (19.623, 92.099, 0.812); (97.734, 27.758, 21.927); (357.292, 92.790, 341.356); [R_PadTouch]; 23.296913
102.391544; (97.406, 28.137, 22.091); (19.623, 92.099, 0.812); (97.734, 27.758, 21.927); (357.292, 92.790, 341.356); [R_PadTouch]; 23.296913
102.432109; (97.406, 28.137, 22.091); (19.460, 92.400, 0.815); (97.731, 27.755, 21.919); (358.614, 95.073, 338.279); [R_Axis0,R_PadTouch]; 23.311527
102.433110; (97.406, 28.137, 22.091); (19.460, 92.400, 0.815); (97.731, 27.755, 21.919); (358.614, 95.073, 338.279); [R_Axis0,R_PadTouch]; 23.311527
102.475216; (97.405, 28.137, 22.090); (19.222, 92.865, 0.739); (97.728, 27.751, 21.915); (359.734, 95.564, 338.319); [R_Axis0,R_PadTouch]; 23.393780
102.476227; (97.405, 28.137, 22.090); (19.222, 92.865, 0.739); (97.728, 27.751, 21.915); (359.734, 95.564, 338.319); [R_Axis0,R_PadTouch]; 23.393780
102.517122; (97.405, 28.138, 22.090); (19.086, 93.312, 0.908); (97.726, 27.749, 21.912); (359.745, 95.296, 339.478); [R_Axis0,R_PadTouch]; 23.434381
102.559415; (97.404, 28.139, 22.089); (18.484, 93.624, 0.796); (97.722, 27.749, 21.906); (359.671, 96.652, 338.984); [R_Axis0,R_PadTouch]; 23.477367
102.561552; (97.404, 28.139, 22.089); (18.484, 93.624, 0.796); (97.722, 27.749, 21.906); (359.671, 96.652, 338.984); [R_Axis0,R_PadTouch]; 23.477367
102.601524; (97.403, 28.140, 22.088); (18.221, 93.642, 0.903); (97.722, 27.749, 21.905); (359.470, 96.829, 338.988); [R_Axis0,R_PadTouch]; 23.394947
102.603031; (97.403, 28.140, 22.088); (18.221, 93.642, 0.903); (97.722, 27.749, 21.905); (359.470, 96.829, 338.988); [R_Axis0,R_PadTouch]; 23.394947
102.643902; (97.403, 28.141, 22.088); (17.892, 93.677, 0.804); (97.720, 27.751, 21.905); (358.936, 96.825, 338.437); [R_Axis0,R_PadTouch]; 23.473816
102.644924; (97.403, 28.141, 22.088); (17.892, 93.677, 0.804); (97.720, 27.751, 21.905); (358.936, 96.825, 338.437); [R_Axis0,R_PadTouch]; 23.473816
102.685780; (97.402, 28.142, 22.086); (17.212, 93.836, 1.207); (97.719, 27.757, 21.903); (357.070, 96.605, 336.618); [R_Axis0,R_PadTouch]; 23.527241
102.686791; (97.402, 28.142, 22.086); (17.212, 93.836, 1.207); (97.719, 27.757, 21.903); (357.070, 96.605, 336.618); [R_Axis0,R_PadTouch]; 23.527241
102.727787; (97.401, 28.143, 22.085); (16.975, 93.811, 1.246); (97.719, 27.760, 21.905); (356.395, 96.113, 336.347); [R_PadTouch]; 23.584373
102.730235; (97.401, 28.143, 22.085); (16.975, 93.811, 1.246); (97.719, 27.760, 21.905); (356.395, 96.113, 336.347); [R_PadTouch]; 23.584373
102.770781; (97.400, 28.143, 22.084); (16.783, 93.854, 1.335); (97.718, 27.761, 21.905); (356.384, 95.913, 336.476); [R_PadTouch]; 23.548637
102.772898; (97.400, 28.143, 22.084); (16.783, 93.854, 1.335); (97.718, 27.761, 21.905); (356.384, 95.913, 336.476); [R_PadTouch]; 23.548637
102.814095; (97.400, 28.144, 22.083); (16.584, 93.854, 1.482); (97.718, 27.762, 21.905); (356.824, 96.264, 336.497); []; 23.570139
102.814605; (97.400, 28.144, 22.083); (16.584, 93.854, 1.482); (97.718, 27.762, 21.905); (356.824, 96.264, 336.497); []; 23.570139
102.855217; (97.400, 28.145, 22.081); (15.926, 93.932, 1.366); (97.717, 27.762, 21.903); (356.378, 96.185, 336.732); []; 23.599014
102.856416; (97.400, 28.145, 22.081); (15.926, 93.932, 1.366); (97.717, 27.762, 21.903); (356.378, 96.185, 336.732); []; 23.599014
102.898434; (97.400, 28.146, 22.080); (15.563, 93.907, 1.303); (97.716, 27.762, 21.903); (355.758, 96.109, 337.161); []; 23.642115
102.899958; (97.400, 28.146, 22.080); (15.563, 93.907, 1.303); (97.716, 27.762, 21.903); (355.758, 96.109, 337.161); []; 23.642115
102.940270; (97.401, 28.147, 22.080); (15.294, 93.797, 1.202); (97.715, 27.761, 21.903); (356.134, 95.803, 337.854); []; 23.594912
102.941344; (97.401, 28.147, 22.080); (15.294, 93.797, 1.202); (97.715, 27.761, 21.903); (356.134, 95.803, 337.854); []; 23.594912
102.982271; (101.926, 28.147, 21.429); (15.185, 93.743, 1.064); (102.239, 27.759, 21.252); (356.864, 95.577, 337.181); []; 23.652731
103.023670; (101.928, 28.147, 21.428); (15.165, 93.826, 0.675); (102.238, 27.756, 21.251); (357.098, 95.840, 336.972); []; 23.712870
103.024691; (101.928, 28.147, 21.428); (15.165, 93.826, 0.675); (102.238, 27.756, 21.251); (357.098, 95.840, 336.972); []; 23.712870
103.064580; (101.929, 28.148, 21.427); (15.144, 93.919, 0.453); (102.238, 27.751, 21.251); (358.317, 95.519, 339.268); [R_PadTouch]; 23.700495
103.065581; (101.929, 28.148, 21.427); (15.144, 93.919, 0.453); (102.238, 27.751, 21.251); (358.317, 95.519, 339.268); [R_PadTouch]; 23.700495
103.107331; (101.930, 28.148, 21.426); (14.918, 94.150, 0.279); (102.239, 27.748, 21.247); (359.351, 96.918, 337.554); [R_PadTouch]; 23.841148
103.109258; (101.930, 28.148, 21.426); (14.918, 94.150, 0.279); (102.239, 27.748, 21.247); (359.351, 96.918, 337.554); [R_PadTouch]; 23.841148
103.149325; (101.931, 28.148, 21.424); (14.866, 94.510, 0.123); (102.239, 27.742, 21.244); (0.162, 97.168, 338.405); [R_Axis0,R_PadTouch]; 23.753765
103.151397; (101.931, 28.148, 21.424); (14.866, 94.510, 0.123); (102.239, 27.742, 21.244); (0.162, 97.168, 338.405); [R_Axis0,R_PadTouch]; 23.753765
103.192812; (101.933, 28.149, 21.422); (14.860, 94.977, 0.339); (102.239, 27.742, 21.242); (0.034, 98.065, 338.475); [R_Axis0,R_PadTouch]; 23.704393
103.194063; (101.933, 28.149, 21.422); (14.860, 94.977, 0.339); (102.239, 27.742, 21.242); (0.034, 98.065, 338.475); [R_Axis0,R_PadTouch]; 23.704393
103.234652; (101.934, 28.148, 21.422); (15.120, 94.727, 1.119); (102.239, 27.741, 21.240); (0.420, 98.536, 338.306); [R_Axis0,R_PadTouch]; 23.700764
103.236703; (101.934, 28.148, 21.422); (15.120, 94.727, 1.119); (102.239, 27.741, 21.240); (0.420, 98.536, 338.306); [R_Axis0,R_PadTouch]; 23.700764
103.276507; (101.935, 28.148, 21.422); (15.574, 94.289, 1.285); (102.239, 27.741, 21.240); (0.251, 97.985, 337.938); [R_Axis0,R_PadTouch]; 23.680620
103.277509; (101.935, 28.148, 21.422); (15.574, 94.289, 1.285); (102.239, 27.741, 21.240); (0.251, 97.985, 337.938); [R_Axis0,R_PadTouch]; 23.680620
103.319028; (101.938, 28.147, 21.422); (16.473, 93.067, 1.071); (102.239, 27.742, 21.240); (359.825, 96.877, 337.364); [R_Axis0,R_PadTouch]; 23.812859
103.320053; (101.938, 28.147, 21.422); (16.473, 93.067, 1.071); (102.239, 27.742, 21.240); (359.825, 96.877, 337.364); [R_Axis0,R_PadTouch]; 23.812859
103.360810; (101.939, 28.147, 21.421); (16.566, 92.492, 0.961); (102.240, 27.742, 21.240); (359.708, 96.548, 337.267); [R_Axis0,R_PadTouch]; 23.769369
103.403010; (101.941, 28.147, 21.421); (16.594, 92.114, 0.793); (102.241, 27.742, 21.241); (359.512, 96.236, 337.246); [R_Axis0,R_PadTouch]; 23.744612
103.404532; (101.941, 28.147, 21.421); (16.594, 92.114, 0.793); (102.241, 27.742, 21.241); (359.512, 96.236, 337.246); [R_Axis0,R_PadTouch]; 23.744612
103.445891; (101.941, 28.147, 21.420); (16.565, 91.925, 0.741); (102.242, 27.741, 21.240); (359.563, 96.346, 337.305); [R_Axis0,R_PadTouch]; 23.648325
103.446902; (101.941, 28.147, 21.420); (16.565, 91.925, 0.741); (102.242, 27.741, 21.240); (359.563, 96.346, 337.305); [R_Axis0,R_PadTouch]; 23.648325
103.487953; (101.943, 28.147, 21.418); (16.309, 91.806, 0.804); (102.245, 27.740, 21.239); (359.564, 96.711, 336.433); [R_Axis0,R_PadTouch]; 23.604742
103.489473; (101.943, 28.147, 21.418); (16.309, 91.806, 0.804); (102.245, 27.740, 21.239); (359.564, 96.711, 336.433); [R_Axis0,R_PadTouch]; 23.604742
103.531826; (101.944, 28.147, 21.417); (16.263, 91.705, 0.670); (102.247, 27.740, 21.237); (359.726, 96.944, 335.455); [R_Axis0,R_PadTouch]; 23.611002
103.533970; (101.944, 28.147, 21.417); (16.263, 91.705, 0.670); (102.247, 27.740, 21.237); (359.726, 96.944, 335.455); [R_Axis0,R_PadTouch]; 23.611002
103.572855; (101.945, 28.148, 21.416); (16.281, 91.539, 0.595); (102.248, 27.739, 21.236); (359.917, 97.298, 334.814); [R_Axis0,R_PadTouch]; 23.406261
103.574351; (101.945, 28.148, 21.416); (16.281, 91.539, 0.595); (102.248, 27.739, 21.236); (359.917, 97.298, 334.814); [R_Axis0,R_PadTouch]; 23.406261
103.614754; (101.946, 28.148, 21.415); (16.290, 91.436, 0.406); (102.250, 27.739, 21.235); (359.770, 97.478, 335.083); [R_Axis0,R_PadTouch]; 23.661566
103.616765; (101.946, 28.148, 21.415); (16.290, 91.436, 0.406); (102.250, 27.739, 21.235); (359.770, 97.478, 335.083); [R_Axis0,R_PadTouch]; 23.661566
103.658414; (101.948, 28.148, 21.414); (16.145, 91.613, 0.086); (102.251, 27.739, 21.234); (359.750, 97.734, 334.661); [R_Axis0,R_PadTouch]; 23.604433
103.659936; (101.948, 28.148, 21.414); (16.145, 91.613, 0.086); (102.251, 27.739, 21.234); (359.750, 97.734, 334.661); [R_Axis0,R_PadTouch]; 23.604433
103.700807; (101.949, 28.148, 21.413); (15.980, 91.794, 359.941); (102.251, 27.739, 21.233); (359.959, 97.832, 334.548); [R_Axis0,R_PadTouch]; 23.617769
103.701893; (101.949, 28.148, 21.413); (15.980, 91.794, 359.941); (102.251, 27.739, 21.233); (359.959, 97.832, 334.548); [R_Axis0,R_PadTouch]; 23.617769
103.743938; (101.950, 28.149, 21.413); (15.650, 92.039, 359.879); (102.251, 27.738, 21.231); (0.028, 97.795, 334.599); [R_Axis0,R_PadTouch]; 23.581125
103.744443; (101.950, 28.149, 21.413); (15.650, 92.039, 359.879); (102.251, 27.738, 21.231); (0.028, 97.795, 334.599); [R_Axis0,R_PadTouch]; 23.581125
103.786942; (101.952, 28.150, 21.411); (14.572, 92.779, 359.888); (102.250, 27.736, 21.228); (0.439, 98.212, 330.891); [R_Axis0,R_PadTouch]; 23.591572
103.787943; (101.952, 28.150, 21.411); (14.572, 92.779, 359.888); (102.250, 27.736, 21.228); (0.439, 98.212, 330.891); [R_Axis0,R_PadTouch]; 23.591572
103.827679; (101.952, 28.150, 21.410); (14.363, 93.462, 0.006); (102.249, 27.736, 21.228); (0.948, 96.928, 328.959); [R_PadTouch]; 23.484854
103.869145; (101.952, 28.150, 21.409); (14.262, 94.120, 0.243); (102.248, 27.733, 21.230); (1.777, 95.590, 328.720); [R_PadTouch]; 23.603407
103.871333; (101.952, 28.150, 21.409); (14.262, 94.120, 0.243); (102.248, 27.733, 21.230); (1.777, 95.590, 328.720); [R_PadTouch]; 23.603407
103.910769; (101.952, 28.150, 21.407); (14.257, 94.738, 0.278); (102.248, 27.731, 21.229); (2.210, 95.654, 328.851); []; 23.642332
103.912208; (101.952, 28.150, 21.407); (14.257, 94.738, 0.278); (102.248, 27.731, 21.229); (2.210, 95.654, 328.851); []; 23.642332
103.953390; (101.952, 28.149, 21.405); (14.601, 96.142, 0.407); (102.247, 27.729, 21.229); (1.815, 95.745, 331.595); []; 23.726061
103.954911; (101.952, 28.149, 21.405); (14.601, 96.142, 0.407); (102.247, 27.729, 21.229); (1.815, 95.745, 331.595); []; 23.726061
103.994868; (101.952, 28.149, 21.403); (14.897, 96.730, 0.666); (102.248, 27.728, 21.228); (2.155, 96.070, 330.922); []; 23.705166
103.997109; (101.952, 28.149, 21.403); (14.897, 96.730, 0.666); (102.248, 27.728, 21.228); (2.155, 96.070, 330.922); []; 23.705166
104.037205; (101.951, 28.148, 21.402); (14.970, 97.193, 0.621); (102.248, 27.727, 21.226); (2.737, 96.601, 330.032); []; 23.716152
104.039638; (101.951, 28.148, 21.402); (14.970, 97.193, 0.621); (102.248, 27.727, 21.226); (2.737, 96.601, 330.032); []; 23.716152
104.080720; (105.998, 28.179, 20.735); (14.903, 97.637, 0.705); (106.296, 27.757, 20.559); (3.015, 97.258, 330.054); []; 23.698488
104.081721; (105.998, 28.179, 20.735); (14.903, 97.637, 0.705); (106.296, 27.757, 20.559); (3.015, 97.258, 330.054); []; 23.698488
104.133795; (105.998, 28.179, 20.732); (14.563, 98.658, 0.585); (106.298, 27.759, 20.551); (2.180, 100.578, 327.842); []; 23.726183
104.134809; (105.998, 28.179, 20.732); (14.563, 98.658, 0.585); (106.298, 27.759, 20.551); (2.180, 100.578, 327.842); []; 23.726183
104.181500; (105.998, 28.179, 20.730); (14.491, 99.389, 0.396); (106.299, 27.760, 20.548); (2.042, 101.318, 328.000); [R_PadTouch]; 22.554178
104.183866; (105.998, 28.179, 20.730); (14.491, 99.389, 0.396); (106.299, 27.760, 20.548); (2.042, 101.318, 328.000); [R_PadTouch]; 22.554178
104.237150; (105.998, 28.179, 20.726); (14.874, 101.412, 0.005); (106.302, 27.766, 20.533); (1.033, 106.305, 327.548); [R_PadTouch]; 22.066177
104.238152; (105.998, 28.179, 20.726); (14.874, 101.412, 0.005); (106.302, 27.766, 20.533); (1.033, 106.305, 327.548); [R_PadTouch]; 22.066177
104.240547; (105.998, 28.179, 20.726); (14.874, 101.412, 0.005); (106.302, 27.766, 20.533); (1.033, 106.305, 327.548); [R_PadTouch]; 22.066177
104.292350; (105.998, 28.179, 20.721); (15.001, 104.045, 359.991); (106.302, 27.772, 20.515); (358.553, 113.048, 334.792); [R_Axis0,R_PadTouch]; 21.142284
104.294777; (105.998, 28.179, 20.721); (15.001, 104.045, 359.991); (106.302, 27.772, 20.515); (358.553, 113.048, 334.792); [R_Axis0,R_PadTouch]; 21.142284
104.348505; (105.997, 28.178, 20.718); (14.973, 105.521, 0.135); (106.299, 27.777, 20.503); (357.629, 116.976, 333.638); [R_Axis0,R_PadTouch]; 20.471825
104.350025; (105.997, 28.178, 20.718); (14.973, 105.521, 0.135); (106.299, 27.777, 20.503); (357.629, 116.976, 333.638); [R_Axis0,R_PadTouch]; 20.471825
104.351027; (105.997, 28.178, 20.718); (14.973, 105.521, 0.135); (106.299, 27.777, 20.503); (357.629, 116.976, 333.638); [R_Axis0,R_PadTouch]; 20.471825
104.404318; (105.996, 28.179, 20.713); (14.478, 108.399, 359.914); (106.294, 27.781, 20.480); (359.037, 122.780, 331.129); [R_Axis0,R_PadTouch]; 19.898691
104.404827; (105.996, 28.179, 20.713); (14.478, 108.399, 359.914); (106.294, 27.781, 20.480); (359.037, 122.780, 331.129); [R_Axis0,R_PadTouch]; 19.898691
104.458581; (105.994, 28.180, 20.707); (13.979, 111.689, 359.715); (106.286, 27.786, 20.460); (358.592, 127.282, 329.249); [R_Axis0,R_PadTouch]; 19.537895
104.460592; (105.994, 28.180, 20.707); (13.979, 111.689, 359.715); (106.286, 27.786, 20.460); (358.592, 127.282, 329.249); [R_Axis0,R_PadTouch]; 19.537895
104.461594; (105.994, 28.180, 20.707); (13.979, 111.689, 359.715); (106.286, 27.786, 20.460); (358.592, 127.282, 329.249); [R_Axis0,R_PadTouch]; 19.537895
104.515067; (105.993, 28.180, 20.704); (13.426, 113.695, 359.469); (106.281, 27.787, 20.449); (358.583, 130.123, 329.703); [R_Axis0,R_PadTouch]; 19.221872
104.516070; (105.993, 28.180, 20.704); (13.426, 113.695, 359.469); (106.281, 27.787, 20.449); (358.583, 130.123, 329.703); [R_Axis0,R_PadTouch]; 19.221872
